about,address,area_service,booking_appointment_link,business_status,category,cid,city,company_insights.address,company_insights.city,company_insights.country,company_insights.description,company_insights.employees,company_insights.facebook_company_page,company_insights.founded_year,company_insights.industry,company_insights.is_public,company_insights.linkedin_bio,company_insights.linkedin_company_page,company_insights.name,company_insights.phone,company_insights.phone.phones_enricher.carrier_name,company_insights.phone.phones_enricher.carrier_type,company_insights.revenue,company_insights.state,company_insights.timezone,company_insights.twitter_handle,company_insights.zip,country,country_code,county,description,google_id,h3,kgmid,latitude,located_google_id,located_in,location_link,location_reviews_link,logo,longitude,menu_link,name,name_for_emails,order_links,other_hours,owner_id,owner_link,owner_title,phone,phone.phones_enricher.carrier_name,phone.phones_enricher.carrier_type,photo,photos_count,place_id,plus_code,popular_times,postal_code,posts,prices,query,range,rating,reservation_links,reviews,reviews_id,reviews_link,reviews_per_score,reviews_tags,state,state_code,street,street_view,subtypes,time_zone,type,typical_time_spent,verified,website,working_hours,working_hours_csv_compatible
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True, 'Wheelchair accessible seating': True}}","7899 US-190 W, Livingston, TX 77351",False,,OPERATIONAL,,16169143835009396095,Livingston,7899 U.S. Highway 190,Livingston,United States,"Whether you’re looking for a barn, a warehouse, a shop, or even a carport, Metal Buildings of Texas can customize any metal building to your specifications.",,,,,False,"Whether you’re looking for a barn, a warehouse, a shop, or even a carport, Metal Buildings of Texas can customize any metal building to your specifications.",,Metal Buildings of Texas,+1 281-659-5890,,landline,,TX,America/Chicago,,77371,United States of America,US,,,0x8638984cc14bcb13:0xe06456a66feead7f,89446815d43ffff,/g/11bw1wjq91,30.7659263,,,"https://www.google.com/maps/place/Metal+Buildings+of+Texas/@30.7659263,-95.03178919999999,14z/data=!4m8!1m2!2m1!1sMetal+Buildings+of+Texas!3m4!1s0x8638984cc14bcb13:0xe06456a66feead7f!8m2!3d30.7659263!4d-95.03178919999999","https://www.google.com/maps/place/Metal+Buildings+of+Texas/@30.7659263,-95.03178919999999,13.99z/data=!4m16!1m7!3m6!1s0x8638984cc14bcb13:0xe06456a66feead7f!2sMetal+Buildings+of+Texas!8m2!3d30.7659263!4d-95.03178919999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8638984cc14bcb13:0xe06456a66feead7f!8m2!3d30.7659263!4d-95.03178919999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-68xDBPIUAbc/AAAAAAAAAAI/AAAAAAAAAAA/twFPL8viDMg/s44-p-k-no-ns-nd/photo.jpg,-95.03178919999999,,Metal Buildings of Texas,Metal Buildings Of Texas,,,110813282817585355142,https://www.google.com/maps/contrib/110813282817585355142,Metal Buildings of Texas,+1 936-967-3941,"EASTEX TELEPHONE COOPERATIVE, ",landline,https://lh3.googleusercontent.com/p/AF1QipNboSzHuMNcSZdqNw_SChdAG8vWyLuyEAzJ04jl=w800-h500-k-no,141,ChIJE8tLwUyYOIYRf63ub6ZWZOA,,,77351,,,"Metal building contractor near Royse City, TX",,4.3,,,,,,,Texas,TX,7899 US-190 W,,"General contractor, Carport and pergola builder, Concrete contractor, Construction company, Contractor, Garage builder, Metal construction company, Metal workshop, Shed builder, Steel construction company",America/Chicago,General contractor,,True,http://www.metalbuildingstexas.us/,{'Thursday': ['8AM-4PM']},"Thursday,8AM,4PM"
{},"1215 Industrial Dr, Royse City, TX 75189",False,,OPERATIONAL,,16631682166316972963,Royse City,1215 Industrial Drive,Royse City,United States,"Located in Royse City, Texas, Precision Iron Fabrication is a custom metal fabricator that has been in business for over a quarter century. With dozens of employees, many of whom have been with the company for decades, Precision Iron Fabrication has es...",,,,BUILDING_MATERIALS,False,"Located in Royse City, Texas, Precision Iron Fabrication is a custom metal fabricator that has been in business for over a quarter century. With dozens of employees, many of whom have been with the company for decades, Precision Iron Fabrication has es...",,Precision Iron Fabrication,,,,,TX,America/Chicago,,75189,United States of America,US,,,0x864bfc3ef8eb9363:0xe6cf9acfd485bba3,8926c8359b7ffff,/g/1tdxwf0_,32.9844708,,,"https://www.google.com/maps/place/Precision+Iron+Fabrication%2C+LLC/@32.9844708,-96.3042084,14z/data=!4m8!1m2!2m1!1sPrecision+Iron+Fabrication%2C+LLC!3m4!1s0x864bfc3ef8eb9363:0xe6cf9acfd485bba3!8m2!3d32.9844708!4d-96.3042084","https://www.google.com/maps/place/Precision+Iron+Fabrication%2C+LLC/@32.9844708,-96.3042084,13.99z/data=!4m16!1m7!3m6!1s0x864bfc3ef8eb9363:0xe6cf9acfd485bba3!2sPrecision+Iron+Fabrication%2C+LLC!8m2!3d32.9844708!4d-96.3042084!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864bfc3ef8eb9363:0xe6cf9acfd485bba3!8m2!3d32.9844708!4d-96.3042084!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/-AyvaHq1Ebuw/AAAAAAAAAAI/AAAAAAAAAAA/dz5JQTUlcYA/s44-p-k-no-ns-nd/photo.jpg,-96.3042084,,"Precision Iron Fabrication, LLC",Precision Iron Fabrication,,,101456967673689343075,https://www.google.com/maps/contrib/101456967673689343075,"Precision Iron Fabrication, LLC",+1 972-636-7581,AT&T,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UEXS3UeYDB8hSQpz29RFQg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=257.5616&pitch=0&thumbfov=100,2,ChIJY5Pr-D78S4YRo7uF1M-az-Y,,,75189,,,"Metal building contractor near Royse City, TX",,5.0,,,,,,,Texas,TX,1215 Industrial Dr,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UEXS3UeYDB8hSQpz29RFQg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=257.5616&pitch=0&thumbfov=100,Steel fabricator,America/Chicago,Steel fabricator,,True,http://precisionironfab.com/,{'Thursday': ['7AM-3:30PM']},"Thursday,7AM,3:30PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"5049 Edwards Ranch Rd, Fort Worth, TX 76109",False,,OPERATIONAL,,14283433787605882831,Fort Worth,5049 Edwards Ranch Road,Fort Worth,United States,"WolfSteel Buildings is a Texas-based company that specializes in providing turnkey metal building solutions. They offer a wide range of services including welding, bolting, concrete work, spray foam insulation, and permit assistance. With a focus on cu...",10.0,,2022.0,CONSTRUCTION,False,"WolfSteel Buildings is a Texas-based company that specializes in providing turnkey metal building solutions. They offer a wide range of services including welding, bolting, concrete work, spray foam insulation, and permit assistance. With a focus on cu...",https://www.linkedin.com/company/wolfsteelbuildings,WolfSteel Buildings,,,,1000000.0,TX,America/Chicago,,76109,United States of America,US,,,0x2c1a349d832224c1:0xc638f35a5b0f97cf,8926cbd8293ffff,/g/11q4k1ycm8,32.7111781,,,"https://www.google.com/maps/place/WolfSteel+Buildings/@32.7111781,-97.3985701,14z/data=!4m8!1m2!2m1!1sWolfSteel+Buildings!3m4!1s0x2c1a349d832224c1:0xc638f35a5b0f97cf!8m2!3d32.7111781!4d-97.3985701","https://www.google.com/maps/place/WolfSteel+Buildings/@32.7111781,-97.3985701,13.99z/data=!4m16!1m7!3m6!1s0x2c1a349d832224c1:0xc638f35a5b0f97cf!2sWolfSteel+Buildings!8m2!3d32.7111781!4d-97.3985701!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2c1a349d832224c1:0xc638f35a5b0f97cf!8m2!3d32.7111781!4d-97.3985701!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-dUh848Ta-y0/AAAAAAAAAAI/AAAAAAAAAAA/AX6Sl-4md9Y/s44-p-k-no-ns-nd/photo.jpg,-97.3985701,,WolfSteel Buildings,Wolfsteel Buildings,,,109748682086025260070,https://www.google.com/maps/contrib/109748682086025260070,WolfSteel Buildings,+1 844-941-0999,,toll_free,https://lh3.googleusercontent.com/p/AF1QipNmlqiUNT0O7nTtbyMuJd0APX8z1cFuirKXovDT=w800-h500-k-no,607,ChIJwSQig500GiwRz5cPW1rzOMY,,,76109,,,"Metal building contractor near Rockwall, TX",,4.9,,,,,,,Texas,TX,5049 Edwards Ranch Rd,,"Metal construction company, General contractor",America/Chicago,Metal construction company,,True,http://www.wolfsteelbuildings.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","9201 Warren Pkwy #300, Frisco, TX 75035",False,,OPERATIONAL,,1223050994817227309,Frisco,,,,,,,,,,,,steadfastmetalbuildings.com,,,,,,,,,United States of America,US,,,0x864c3d4d1f08902f:0x10f926665844da2d,8926c87660fffff,/g/11l2y1qdr7,33.1086889,,,"https://www.google.com/maps/place/Steadfast+Metal+Buildings/@33.1086889,-96.803443,14z/data=!4m8!1m2!2m1!1sSteadfast+Metal+Buildings!3m4!1s0x864c3d4d1f08902f:0x10f926665844da2d!8m2!3d33.1086889!4d-96.803443","https://www.google.com/maps/place/Steadfast+Metal+Buildings/@33.1086889,-96.803443,13.99z/data=!4m16!1m7!3m6!1s0x864c3d4d1f08902f:0x10f926665844da2d!2sSteadfast+Metal+Buildings!8m2!3d33.1086889!4d-96.803443!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c3d4d1f08902f:0x10f926665844da2d!8m2!3d33.1086889!4d-96.803443!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-G1aCgkh3Koo/AAAAAAAAAAI/AAAAAAAAAAA/TQDxSrGESKE/s44-p-k-no-ns-nd/photo.jpg,-96.803443,,Steadfast Metal Buildings,Steadfast Metal Buildings,,,103618811402934297480,https://www.google.com/maps/contrib/103618811402934297480,Steadfast Metal Buildings,+1 214-705-3371,,landline,https://lh3.googleusercontent.com/p/AF1QipOpGYTSgnDjsRC8dNSjPUAp-1bw_gq-R9AZn4Vw=w800-h500-k-no,17,ChIJL5AIH009TIYRLdpEWGYm-RA,,,75035,,,"Metal building contractor near Rockwall, TX",,5.0,,,,,,,Texas,TX,9201 Warren Pkwy #300,,"Contractor, Metal construction company",America/Chicago,Contractor,,True,https://steadfastmetalbuildings.com/,{'Thursday': ['8AM-8PM']},"Thursday,8AM,8PM"
{'Accessibility': {'Wheelchair accessible parking lot': True}},"1500 I-30, Rockwall, TX 75087",False,,OPERATIONAL,,15106942813856820096,Rockwall,1500 Interstate 30,Rockwall,United States,"Multi-Metal is a precision sheet metal manufacturer located in Rockwall, TX.",50.0,,1973.0,,False,,https://www.linkedin.com/company/multi-metal-&-mfg-co-inc,Multi-Metal,9727711376,,landline,50000000.0,TX,America/Chicago,,75087,United States of America,US,,,0x864c00280174d61f:0xd1a6a472fe136b80,8926c820b37ffff,/g/1wj_6fb8,32.913433999999995,,,"https://www.google.com/maps/place/Multi-Metal+%26+Manufacturing+Co+Inc/@32.913433999999995,-96.43993999999999,14z/data=!4m8!1m2!2m1!1sMulti-Metal+%26+Manufacturing+Co+Inc!3m4!1s0x864c00280174d61f:0xd1a6a472fe136b80!8m2!3d32.913433999999995!4d-96.43993999999999","https://www.google.com/maps/place/Multi-Metal+%26+Manufacturing+Co+Inc/@32.913433999999995,-96.43993999999999,13.99z/data=!4m16!1m7!3m6!1s0x864c00280174d61f:0xd1a6a472fe136b80!2sMulti-Metal+%26+Manufacturing+Co+Inc!8m2!3d32.913433999999995!4d-96.43993999999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c00280174d61f:0xd1a6a472fe136b80!8m2!3d32.913433999999995!4d-96.43993999999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.43993999999999,,Multi-Metal & Manufacturing Co Inc,Multi Metal And Manufacturing,,,,,Multi-Metal & Manufacturing Co Inc,+1 972-771-1376,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cmzxhtYGIk0WaSxd9T2yVA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=185.99815&pitch=0&thumbfov=100,3,ChIJH9Z0ASgATIYRgGsT_nKkptE,,,75087,,,"Metal building contractor near Rockwall, TX",,4.2,,,,,,,Texas,TX,1500 I-30,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cmzxhtYGIk0WaSxd9T2yVA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=185.99815&pitch=0&thumbfov=100,"Sheet metal contractor, Aluminum welder, Metal fabricator, Metal finisher, Metal stamping service, Metal supplier, Steel fabricator",America/Chicago,Sheet metal contractor,,False,http://www.multi-metal.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True}}","7977 TX-19, Edgewood, TX 75117",False,,OPERATIONAL,,2031757908793225463,Edgewood,,,,,,,,,,,,Nationalmetalbuildings,,,,,,,,,United States of America,US,,,0x864973320ff51fc1:0x1c32410da735f0f7,8926c918a3bffff,/g/11t59l5s6f,32.6728374,,,"https://www.google.com/maps/place/National+Metal+Buildings/@32.6728374,-95.8384542,14z/data=!4m8!1m2!2m1!1sNational+Metal+Buildings!3m4!1s0x864973320ff51fc1:0x1c32410da735f0f7!8m2!3d32.6728374!4d-95.8384542","https://www.google.com/maps/place/National+Metal+Buildings/@32.6728374,-95.8384542,13.99z/data=!4m16!1m7!3m6!1s0x864973320ff51fc1:0x1c32410da735f0f7!2sNational+Metal+Buildings!8m2!3d32.6728374!4d-95.8384542!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864973320ff51fc1:0x1c32410da735f0f7!8m2!3d32.6728374!4d-95.8384542!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh6.googleusercontent.com/-9AozwcGGGCg/AAAAAAAAAAI/AAAAAAAAAAA/jZV-EKXoLVI/s44-p-k-no-ns-nd/photo.jpg,-95.8384542,,National Metal Buildings,National Metal Buildings,,[{'pickup': {'Thursday': '8\u202fAM-5\u202fPM'}}],109655971056714429143,https://www.google.com/maps/contrib/109655971056714429143,National Metal Buildings,+1 888-896-0027,,toll_free,https://lh3.googleusercontent.com/p/AF1QipM4zWfS8wPtmf9g9d1QJqdg_cZp3Y8FKqMf3ZyL=w800-h500-k-no,42,ChIJwR_1DzJzSYYR9_A1pw1BMhw,,,75117,,,"Metal building contractor near Rockwall, TX",,4.7,,,,,,,Texas,TX,7977 TX-19,,"Metal construction company, Metal fabricator, Metal industry suppliers, Shed builder",America/Chicago,Metal construction company,,True,http://nationalmetalbuildings.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","250 S Preston Rd, Prosper, TX 75078",False,,OPERATIONAL,,5363241034496894382,Prosper,4037 North Goliad Street,Rockwall,United States,"Fortress Metal Buildings is a leading metal building company in Rockwall, TX. They provide a wide range of products and services for both residential and commercial applications. Their offerings include barndominiums, metal buildings, storage buildings...",10.0,,,,False,"Fortress Metal Buildings is a leading metal building company in Rockwall, TX. They provide a wide range of products and services for both residential and commercial applications. Their offerings include barndominiums, metal buildings, storage buildings...",https://www.linkedin.com/company/fortress-metal-buildings-llc,Fortress Metal Buildings,,,,,TX,America/Chicago,,75087,United States of America,US,,,0x864c3f79ba065417:0x4a6e0f4e21fc65ae,8926c80c4dbffff,/g/11v_44v5mf,33.2344806,,,"https://www.google.com/maps/place/Fortress+Metal+Buildings/@33.2344806,-96.79307899999999,14z/data=!4m8!1m2!2m1!1sFortress+Metal+Buildings!3m4!1s0x864c3f79ba065417:0x4a6e0f4e21fc65ae!8m2!3d33.2344806!4d-96.79307899999999","https://www.google.com/maps/place/Fortress+Metal+Buildings/@33.2344806,-96.79307899999999,13.99z/data=!4m16!1m7!3m6!1s0x864c3f79ba065417:0x4a6e0f4e21fc65ae!2sFortress+Metal+Buildings!8m2!3d33.2344806!4d-96.79307899999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c3f79ba065417:0x4a6e0f4e21fc65ae!8m2!3d33.2344806!4d-96.79307899999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh4.googleusercontent.com/--lEmlZ8ylW0/AAAAAAAAAAI/AAAAAAAAAAA/TjIo9fJfNTc/s44-p-k-no-ns-nd/photo.jpg,-96.79307899999999,,Fortress Metal Buildings,Fortress Metal Buildings,,,103849899847949918864,https://www.google.com/maps/contrib/103849899847949918864,Fortress Metal Buildings,+1 469-807-8323,,landline,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=21t6BefqzLugmXHe4Yk9tg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=62.96752&pitch=0&thumbfov=100,1,ChIJF1QGunk_TIYRrmX8IU4Pbko,,,75078,,,"Metal building contractor near Rockwall, TX",,5.0,,,,,,,Texas,TX,250 S Preston Rd,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=21t6BefqzLugmXHe4Yk9tg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=62.96752&pitch=0&thumbfov=100,"Construction company, Metal construction company, Steel construction company",America/Chicago,Construction company,,True,https://fortressmetalbuildings.net/prosper/,{'Thursday': ['8AM-9PM']},"Thursday,8AM,9PM"
{},"9353 US-175, Kemp, TX 75143",False,,OPERATIONAL,,11313987443488262097,Kemp,9353 US HWY 175,Kemp,United States,"Ensure that your building has proper bracing and anchoring with the help of Castle Metal Buildings Inc. in Kemp, TX. We build engineer-certified structures and offer a variety of options and accessories at reasonable rates. Get in touch with our team today for additional information.",10.0,,2015.0,,,"Ensure that your building has proper bracing and anchoring with the help of Castle Metal Buildings Inc. in Kemp, TX. We build engineer-certified structures and offer a variety of options and accessories at reasonable rates. Get in touch with our team today for additional information.",,Castle Metal Buildings Inc.,+1 877-571-7896,,toll_free,1000000.0,TX,America/Chicago,,75143,United States of America,US,,,0x864930ac700aaf43:0x9d035ba2c25907d1,8926c94c0c7ffff,/g/11cr_nvwk8,32.4703492,,,"https://www.google.com/maps/place/Castle+Metal+Buildings%2C+Inc./@32.4703492,-96.2429769,14z/data=!4m8!1m2!2m1!1sCastle+Metal+Buildings%2C+Inc.!3m4!1s0x864930ac700aaf43:0x9d035ba2c25907d1!8m2!3d32.4703492!4d-96.2429769","https://www.google.com/maps/place/Castle+Metal+Buildings%2C+Inc./@32.4703492,-96.2429769,13.99z/data=!4m16!1m7!3m6!1s0x864930ac700aaf43:0x9d035ba2c25907d1!2sCastle+Metal+Buildings%2C+Inc.!8m2!3d32.4703492!4d-96.2429769!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864930ac700aaf43:0x9d035ba2c25907d1!8m2!3d32.4703492!4d-96.2429769!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,-96.2429769,,"Castle Metal Buildings, Inc.",Castle Metal Buildings,,,,,"Castle Metal Buildings, Inc.",+1 877-571-7896,,toll_free,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6Xn7xOLbfhBGuoL2_O7NyXSGYRCG4PXlVKARuhLONvEHNtNwZFchR0Jap2yK-IPNFjUEHHh5nKwdIHdE8k4nGEw9ucwKVAEB3u2KhMThZ7FG__t0x6rYYHevhmJ9VyD6jsnkC=w800-h500-k-no,16,ChIJQ68KcKwwSYYR0QdZwqJbA50,,,75143,,,"Metal building contractor near Rockwall, TX",,4.4,,,,,,,Texas,TX,9353 US-175,,Garage builder,America/Chicago,Garage builder,,False,http://castlebuildingsinc.com/,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}}","8111 Lyndon B Johnson Fwy Ste 810, Dallas, TX 75251",False,,OPERATIONAL,,12058728842224906040,Dallas,5750 North Sam Houston Parkway East,Houston,United States,Home for Houston Metal Building Contruction and Steel building kits. We provide turnkey prefab metal buildings. Call Today 713-550-4792,25.0,https://facebook.com/steelbuildingstexas,2013.0,CONSTRUCTION,False,Home for Houston Metal Building Contruction and Steel building kits. We provide turnkey prefab metal buildings. Call Today 713-550-4792,https://www.linkedin.com/company/american-western-steel-llc,American Western Steel,7135504792,"VONAGE AMERICA, LLC",landline,10000000.0,TX,America/Chicago,AWS_Buildings,77032,United States of America,US,Far North Dallas,,0x864c21be8b0c2f79:0xa75935fdfb92af38,8926c829273ffff,/g/11jsf7yw5w,32.9255894,,,"https://www.google.com/maps/place/American+Western+Steel+-+Metal+Buildings+Dallas/@32.9255894,-96.7665052,14z/data=!4m8!1m2!2m1!1sAmerican+Western+Steel+-+Metal+Buildings+Dallas!3m4!1s0x864c21be8b0c2f79:0xa75935fdfb92af38!8m2!3d32.9255894!4d-96.7665052","https://www.google.com/maps/place/American+Western+Steel+-+Metal+Buildings+Dallas/@32.9255894,-96.7665052,13.99z/data=!4m16!1m7!3m6!1s0x864c21be8b0c2f79:0xa75935fdfb92af38!2sAmerican+Western+Steel+-+Metal+Buildings+Dallas!8m2!3d32.9255894!4d-96.7665052!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c21be8b0c2f79:0xa75935fdfb92af38!8m2!3d32.9255894!4d-96.7665052!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-39A3ynHeMJM/AAAAAAAAAAI/AAAAAAAAAAA/CjyPO6Rc27A/s44-p-k-no-ns-nd/photo.jpg,-96.7665052,,American Western Steel - Metal Buildings Dallas,American Western Steel Metal Buildings Dallas,,,115252259145736914864,https://www.google.com/maps/contrib/115252259145736914864,American Western Steel - Metal Buildings Dallas,+1 214-380-3853,"TWILIO INTERNATIONAL, INC.",landline,https://lh3.googleusercontent.com/p/AF1QipP3J9IRNTbjBdaafhHkM0zpM-IfCP1RrvLDJZOD=w800-h500-k-no,11,ChIJeS8Mi74hTIYROK-S-_01Wac,,,75251,,,"Metal building contractor near Garland, TX",,5.0,,,,,,,Texas,TX,8111 Lyndon B Johnson Fwy Ste 810,,Steel construction company,America/Chicago,Steel construction company,,True,https://americanwesternsteel.com/metal-buildings-dallas,{'Thursday': ['8AM-5PM']},"Thursday,8AM,5PM"
"{'Accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True, 'Wheelchair accessible restroom': True}, 'Other': {'Identifies as women-owned': True, 'LGBTQ+ friendly': True}}","529 Shepherd Dr, Garland, TX 75042",False,,OPERATIONAL,,15447746784100919023,Garland,,,,,,,,,,,,Metalroofproduction,,,,,,,,,United States of America,US,,,0x864c1fd326b3a111:0xd6616bdabe84a6ef,8926c829c0bffff,/g/11rm_k8v07,32.9074621,,,"https://www.google.com/maps/place/Metal+Roof+Production/@32.9074621,-96.6967169,14z/data=!4m8!1m2!2m1!1sMetal+Roof+Production!3m4!1s0x864c1fd326b3a111:0xd6616bdabe84a6ef!8m2!3d32.9074621!4d-96.6967169","https://www.google.com/maps/place/Metal+Roof+Production/@32.9074621,-96.6967169,13.99z/data=!4m16!1m7!3m6!1s0x864c1fd326b3a111:0xd6616bdabe84a6ef!2sMetal+Roof+Production!8m2!3d32.9074621!4d-96.6967169!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864c1fd326b3a111:0xd6616bdabe84a6ef!8m2!3d32.9074621!4d-96.6967169!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh5.googleusercontent.com/-_IS4L8Jg6Kc/AAAAAAAAAAI/AAAAAAAAAAA/zlaAeYHS0a4/s44-p-k-no-ns-nd/photo.jpg,-96.6967169,,Metal Roof Production,Metal Roof Production,,,110640137583977223598,https://www.google.com/maps/contrib/110640137583977223598,Metal Roof Production,+1 972-354-6102,,landline,https://lh3.googleusercontent.com/p/AF1QipNISDUPc3fvorDtsnmtE8PQK4cotqYlkQCmD8T7=w800-h500-k-no,16,ChIJEaGzJtMfTIYR76aEvtprYdY,,,75042,,,"Metal building contractor near Garland, TX",,5.0,,,,,,,Texas,TX,529 Shepherd Dr,,"Sheet metal contractor, Roofing supply store",America/Chicago,Sheet metal contractor,,True,https://metalroofproduction.com/,{'Thursday': ['7:30AM-4:30PM']},"Thursday,7:30AM,4:30PM"
{},"5417 Zion Rd Apartment 204, Garland, TX 75043",False,,OPERATIONAL,,17071895962080017031,Garland,,,,,,,,,,,,roofinggarlandtx.com,,,,,,,,,United States of America,US,,,0x864ea9ddb67fa835:0xeceb8eed3e347a87,8926c82d5c3ffff,/g/11wmj8bqf6,32.8491017,,,"https://www.google.com/maps/place/Elite+Metal+Roofing+Garland/@32.8491017,-96.56427,14z/data=!4m8!1m2!2m1!1sElite+Metal+Roofing+Garland!3m4!1s0x864ea9ddb67fa835:0xeceb8eed3e347a87!8m2!3d32.8491017!4d-96.56427","https://www.google.com/maps/place/Elite+Metal+Roofing+Garland/@32.8491017,-96.56427,13.99z/data=!4m16!1m7!3m6!1s0x864ea9ddb67fa835:0xeceb8eed3e347a87!2sElite+Metal+Roofing+Garland!8m2!3d32.8491017!4d-96.56427!16s%2Fg%2F11ckvg1dmb!3m7!1s0x864ea9ddb67fa835:0xeceb8eed3e347a87!8m2!3d32.8491017!4d-96.56427!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",https://lh3.googleusercontent.com/-tHiXJ7WJXhY/AAAAAAAAAAI/AAAAAAAAAAA/ZSpU9FvOmWc/s44-p-k-no-ns-nd/photo.jpg,-96.56427,,Elite Metal Roofing Garland,Elite Metal Roofing Garland,,,110951789391244958683,https://www.google.com/maps/contrib/110951789391244958683,Elite Metal Roofing Garland,+1 469-517-3670,,landline,https://lh3.googleusercontent.com/p/AF1QipP1jlVsxTmMwLWUemLMsQA_5R2dnOpMYgDs2dXx=w800-h500-k-no,23,ChIJNah_tt2pToYRh3o0Pu2O6-w,,,75043,,,"Metal building contractor near Garland, TX",,4.8,,,,,,,Texas,TX,5417 Zion Rd Apartment 204,,Roofing contractor,America/Chicago,Roofing contractor,,True,https://roofinggarlandtx.com/,{'Thursday': ['7AM-7PM']},"Thursday,7AM,7PM"
